city_name,date_time,percent_congestion
New York,2020-02-08 17:00:00,51.6030248409009
New York,2020-02-08 18:00:00,50.611424696727461
New York,2020-02-08 19:00:00,46.621274209412967
New York,2020-02-08 20:00:00,39.65217974565352
New York,2020-02-08 21:00:00,37.467166290668565
New York,2020-02-08 22:00:00,33.210646453888607
New York,2020-02-08 23:00:00,28.470081243022133
New York,2020-02-09 00:00:00,30.826263146067369
New York,2020-02-09 01:00:00,24.572324851300948
New York,2020-02-09 02:00:00,17.446128048687402
New York,2020-02-09 03:00:00,18.150368300376602
New York,2020-02-09 04:00:00,13.64418549330953
New York,2020-02-09 05:00:00,13.302688428571971
New York,2020-02-09 06:00:00,18.788655274158234
New York,2020-02-09 07:00:00,24.887986372419029
New York,2020-02-09 08:00:00,33.697104896561022
New York,2020-02-09 09:00:00,39.300228335831939
New York,2020-02-09 10:00:00,41.11975248341907
New York,2020-02-09 11:00:00,43.243492629532284
New York,2020-02-09 12:00:00,45.036886897618054
New York,2020-02-09 13:00:00,46.852667799619383
New York,2020-02-09 14:00:00,51.018165878148579
New York,2020-02-09 15:00:00,48.730009731665128
New York,2020-02-09 16:00:00,45.21634336139433
New York,2020-02-09 17:00:00,45.494104427475278
New York,2020-02-09 18:00:00,43.317170942342578
New York,2020-02-09 19:00:00,38.289430458181386
New York,2020-02-09 20:00:00,29.930079489504212
New York,2020-02-09 21:00:00,25.788728638128568
New York,2020-02-09 22:00:00,23.817312396336266
New York,2020-02-09 23:00:00,20.486557551545186
New York,2020-02-10 00:00:00,20.313444387392341
New York,2020-02-10 01:00:00,18.541826974502612
New York,2020-02-10 02:00:00,8.8899983434950229
New York,2020-02-10 03:00:00,14.080543044868937
New York,2020-02-10 04:00:00,11.697356184897336
New York,2020-02-10 05:00:00,29.269817984115797
New York,2020-02-10 06:00:00,62.03254959487434
New York,2020-02-10 07:00:00,85.3872987290779
New York,2020-02-10 08:00:00,83.314551842909765
New York,2020-02-10 09:00:00,67.046485312352786
New York,2020-02-10 10:00:00,56.784994845971212
New York,2020-02-10 11:00:00,59.13993832890003
New York,2020-02-10 12:00:00,60.646614979382129
New York,2020-02-10 13:00:00,63.319583493379341
New York,2020-02-10 14:00:00,81.8298444681483
New York,2020-02-10 15:00:00,85.497496606721441
New York,2020-02-10 16:00:00,79.309699314143558
New York,2020-02-10 17:00:00,68.0462029215565
New York,2020-02-10 18:00:00,54.888792633517504
New York,2020-02-10 19:00:00,39.876867934943277
New York,2020-02-10 20:00:00,31.413682303465297
New York,2020-02-10 21:00:00,30.49958135208708
New York,2020-02-10 22:00:00,23.433476292622434
New York,2020-02-10 23:00:00,17.81273984037626
New York,2020-02-11 00:00:00,19.906730922265826
New York,2020-02-11 01:00:00,14.545291764559842
New York,2020-02-11 02:00:00,5.2558110247179757
New York,2020-02-11 03:00:00,11.901330794472731
New York,2020-02-11 04:00:00,9.77971809772005
New York,2020-02-11 05:00:00,30.751017354604205
New York,2020-02-11 06:00:00,63.006234650150674
New York,2020-02-11 07:00:00,87.349627975338876
New York,2020-02-11 08:00:00,84.700520208993311
New York,2020-02-11 09:00:00,69.121473429601949
New York,2020-02-11 10:00:00,59.332286168003044
New York,2020-02-11 11:00:00,60.496286087648109
New York,2020-02-11 12:00:00,60.320567203611816
New York,2020-02-11 13:00:00,62.887805327410305
New York,2020-02-11 14:00:00,79.477227896804465
New York,2020-02-11 15:00:00,83.28651687170094
New York,2020-02-11 16:00:00,72.86947342376024
New York,2020-02-11 17:00:00,62.46865676038729
New York,2020-02-11 18:00:00,51.6619457780209
New York,2020-02-11 19:00:00,40.764456892670353
New York,2020-02-11 20:00:00,32.475101664422546
New York,2020-02-11 21:00:00,30.027965708182315
New York,2020-02-11 22:00:00,23.771290890881893
New York,2020-02-11 23:00:00,18.746448329658445
New York,2020-02-12 00:00:00,20.254681013045591
New York,2020-02-12 01:00:00,11.202066538449314
New York,2020-02-12 02:00:00,3.2006491967869359
New York,2020-02-12 03:00:00,9.6696759453351557
New York,2020-02-12 04:00:00,9.0341425298453082
New York,2020-02-12 05:00:00,27.011614543354451
New York,2020-02-12 06:00:00,60.02315981146895
New York,2020-02-12 07:00:00,80.42793563412161
New York,2020-02-12 08:00:00,75.526905477344528
New York,2020-02-12 09:00:00,60.592951346243
New York,2020-02-12 10:00:00,54.894134592611451
New York,2020-02-12 11:00:00,58.412130021701337
New York,2020-02-12 12:00:00,58.404010993855934
New York,2020-02-12 13:00:00,62.105272184320015
New York,2020-02-12 14:00:00,81.458050134134169
New York,2020-02-12 15:00:00,85.05142348105646
New York,2020-02-12 16:00:00,73.4710688162045
New York,2020-02-12 17:00:00,61.4283971401291
New York,2020-02-12 18:00:00,52.818756298052115
New York,2020-02-12 19:00:00,37.320558199392835
New York,2020-02-12 20:00:00,32.694791591814585
New York,2020-02-12 21:00:00,29.64126521928776
New York,2020-02-12 22:00:00,22.635847833672422
New York,2020-02-12 23:00:00,23.149051199895
New York,2020-02-13 00:00:00,20.599551357814441
New York,2020-02-13 01:00:00,18.679051983981985
New York,2020-02-13 02:00:00,10.829990858043631
New York,2020-02-13 03:00:00,15.765490492395774
New York,2020-02-13 04:00:00,10.512648178606675
New York,2020-02-13 05:00:00,28.577552416400287
New York,2020-02-13 06:00:00,60.2777943726205
New York,2020-02-13 07:00:00,83.050502300859847
New York,2020-02-13 08:00:00,80.711971739559146
New York,2020-02-13 09:00:00,67.435370952395772
New York,2020-02-13 10:00:00,59.404272434439129
New York,2020-02-13 11:00:00,62.232197953068379
New York,2020-02-13 12:00:00,63.115498746506034
New York,2020-02-13 13:00:00,64.035949994425636
New York,2020-02-13 14:00:00,83.425960057301225
New York,2020-02-13 15:00:00,87.046206780562926
New York,2020-02-13 16:00:00,76.909376317316443
New York,2020-02-13 17:00:00,68.747573212332043
New York,2020-02-13 18:00:00,58.968891242471912
New York,2020-02-13 19:00:00,44.025838661120588
New York,2020-02-13 20:00:00,35.133722201838424
New York,2020-02-13 21:00:00,29.40446548842306
New York,2020-02-13 22:00:00,23.607854662160584
New York,2020-02-13 23:00:00,24.786526680305098
New York,2020-02-14 00:00:00,20.775894943268597
New York,2020-02-14 01:00:00,15.172675209064213
New York,2020-02-14 02:00:00,9.50930418914491
New York,2020-02-14 03:00:00,10.109232922174884
New York,2020-02-14 04:00:00,8.0530111109307434
New York,2020-02-14 05:00:00,28.185622235750497
New York,2020-02-14 06:00:00,58.559441746173377
New York,2020-02-14 07:00:00,78.837375273949732
New York,2020-02-14 08:00:00,78.365890729927969
New York,2020-02-14 09:00:00,64.92803283577355
New York,2020-02-14 10:00:00,58.9417133230316
New York,2020-02-14 11:00:00,65.756506868899166
New York,2020-02-14 12:00:00,69.056261431565957
New York,2020-02-14 13:00:00,70.107489867087367
New York,2020-02-14 14:00:00,88.5058374763939
New York,2020-02-14 15:00:00,93.480901203229692
New York,2020-02-14 16:00:00,83.570988640311526
New York,2020-02-14 17:00:00,70.867554559650486
New York,2020-02-14 18:00:00,63.060011753904945
New York,2020-02-14 19:00:00,50.579891614186835
New York,2020-02-14 20:00:00,39.684205022202185
New York,2020-02-14 21:00:00,37.300347404227743
New York,2020-02-14 22:00:00,29.752713292430506
New York,2020-02-14 23:00:00,30.034547195446081
New York,2020-02-15 00:00:00,26.114167389848475
New York,2020-02-15 01:00:00,20.019546062613276
New York,2020-02-15 02:00:00,14.632113844256459
New York,2020-02-15 03:00:00,16.823793623485074
New York,2020-02-15 04:00:00,9.713452199641246
New York,2020-02-15 05:00:00,12.495747833828148
New York,2020-02-15 06:00:00,13.929530247014954
New York,2020-02-15 07:00:00,26.606361978741216
New York,2020-02-15 08:00:00,37.335722300789328
New York,2020-02-15 09:00:00,42.149310517465722
New York,2020-02-15 10:00:00,42.434393593236919
